SVC_CD|MODIFIER_1|FEE|ASOFDATE
15769|UA|35.0|20240701
15769|UB|65.0|20240701
15770|UB|65.0|20240701
15770|UA|35.0|20240701
15771|UB|65.0|20240701
15771|UA|35.0|20240701
15772|UA|35.0|20240701
15772|UB|65.0|20240701
15773|UA|35.0|20240701
15773|UB|65.0|20240701
15774|UA|35.0|20240701
15774|UB|65.0|20240701
15777|UA|30.0|20240701
15777|UB|60.0|20240701
15778|UA|40.0|20240701
15778|UB|70.0|20240701
15780|UB|37.0|20240701
15780|UA|17.0|20240701
15781|UB|37.0|20240701
15781|UA|17.0|20240701
15782|UB|37.0|20240701
15782|UA|17.0|20240701
15783|UB|37.0|20240701
15783|UA|17.0|20240701
15786|UA|17.0|20240701
15786|UB|37.0|20240701
15787|UA|17.0|20240701
15787|UB|37.0|20240701
15788|UA|17.0|20240701
15788|UB|37.0|20240701
15789|UA|17.0|20240701
15789|UB|37.0|20240701
15792|UA|17.0|20240701
15792|UB|37.0|20240701
15793|UB|37.0|20240701
15793|UA|17.0|20240701
15820|UB|25.0|20240701
15820|UA|13.0|20240701
15821|UB|25.0|20240701
15821|UA|13.0|20240701
15822|UB|25.0|20240701
15822|UA|13.0|20240701
15823|UB|25.0|20240701
15823|UA|13.0|20240701
15828|UA|17.0|20240701
15828|UB|29.0|20240701
15829|UB|115.0|20240701
15829|UA|85.0|20240701
15832|UA|35.0|20240701
15832|UB|65.0|20240701
15833|UB|65.0|20240701
15833|UA|35.0|20240701
15834|UB|65.0|20240701
15834|UA|35.0|20240701
15835|UA|35.0|20240701
15835|UB|65.0|20240701
15836|UA|35.0|20240701
15836|UB|65.0|20240701
15837|UA|35.0|20240701
15837|UB|65.0|20240701
15838|UA|35.0|20240701
15838|UB|65.0|20240701
15839|UB|65.0|20240701
15839|UA|35.0|20240701
15840|UB|115.0|20240701
15840|UA|85.0|20240701
15841|UA|85.0|20240701
15841|UB|115.0|20240701
15842|UA|85.0|20240701
15842|UB|115.0|20240701
15845|UA|85.0|20240701
15845|UB|115.0|20240701
15850|UB|26.0|20240701
15850|UA|10.0|20240701
15851|UB|26.0|20240701
15851|UA|10.0|20240701
15852|UA|10.0|20240701
15852|UB|26.0|20240701
15860|UB|57.0|20240701
15860|UA|27.0|20240701
15876|UB|41.0|20240701
15876|UA|21.0|20240701
15878|UA|21.0|20240701
15878|UB|41.0|20240701
15920|UA|30.0|20240701
15920|UB|60.0|20240701
15922|UA|30.0|20240701
15922|UB|60.0|20240701
15931|UB|60.0|20240701
15931|UA|30.0|20240701
15933|UB|65.0|20240701
15933|UA|35.0|20240701
15934|UA|35.0|20240701
15934|UB|65.0|20240701
15935|UB|70.0|20240701
15935|UA|40.0|20240701
15936|UB|70.0|20240701
15936|UA|40.0|20240701
15937|UB|75.0|20240701
15937|UA|45.0|20240701
15940|UB|65.0|20240701
15940|UA|35.0|20240701
15941|UB|70.0|20240701
15941|UA|40.0|20240701
15944|UB|70.0|20240701
15944|UA|40.0|20240701
15945|UB|75.0|20240701
15945|UA|45.0|20240701
15946|UB|75.0|20240701
15946|UA|45.0|20240701
15950|UB|65.0|20240701
15950|UA|35.0|20240701
15951|UB|70.0|20240701
15951|UA|40.0|20240701
15952|UB|65.0|20240701
15952|UA|35.0|20240701
15953|UB|70.0|20240701
15953|UA|40.0|20240701
15956|UA|45.0|20240701
15956|UB|75.0|20240701
15958|UA|50.0|20240701
15958|UB|80.0|20240701
15999|UB|65.0|20240701
15999|UA|35.0|20240701
16000|UB|11.0|20240701
16000|UA|11.0|20240701
16020|UB|13.0|20240701
16020|UA|13.0|20240701
16025|UB|17.0|20240701
16025|UA|17.0|20240701
16030|UB|21.0|20240701
16030|UA|21.0|20240701
16035|UB|45.0|20240701
16035|UA|25.0|20240701
16036|UA|25.0|20240701
16036|UB|45.0|20240701
17000|UA|8.0|20240701
17000|UB|8.0|20240701
17003|UB|8.0|20240701
17003|UA|8.0|20240701
17004|UB|8.0|20240701
17004|UA|8.0|20240701
17106|UB|8.0|20240701
17106|UA|8.0|20240701
17107|UA|8.0|20240701
17107|UB|8.0|20240701
17108|UA|8.0|20240701
17108|UB|8.0|20240701
17110|UA|8.0|20240701
17110|UB|8.0|20240701
17111|UA|8.0|20240701
17111|UB|8.0|20240701
17250|UA|8.0|20240701
17250|UB|8.0|20240701
17260|UA|30.0|20240701
17260|UB|55.0|20240701
17261|UA|30.0|20240701
17261|UB|55.0|20240701
17262|UB|55.0|20240701
17262|UA|30.0|20240701
17263|UB|55.0|20240701
17263|UA|30.0|20240701
17264|UA|30.0|20240701
17264|UB|55.0|20240701
17266|UA|30.0|20240701
17266|UB|55.0|20240701
17270|UA|30.0|20240701
17270|UB|55.0|20240701
17271|UB|55.0|20240701
17271|UA|30.0|20240701
17272|UB|55.0|20240701
17272|UA|30.0|20240701
17273|UB|55.0|20240701
17273|UA|30.0|20240701
17274|UA|30.0|20240701
17274|UB|55.0|20240701
17276|UB|55.0|20240701
17276|UA|30.0|20240701
17280|UB|55.0|20240701
17280|UA|30.0|20240701
17281|UB|55.0|20240701
17281|UA|30.0|20240701
17282|UA|30.0|20240701
17282|UB|55.0|20240701
17283|UB|55.0|20240701
17283|UA|30.0|20240701
17284|UB|55.0|20240701
17284|UA|30.0|20240701
17286|UA|30.0|20240701
17286|UB|55.0|20240701
17311|UB|55.0|20240701
17311|UA|25.0|20240701
17312|UB|55.0|20240701
17312|UA|25.0|20240701
17313|UB|55.0|20240701
17313|UA|25.0|20240701
17314|UA|25.0|20240701
17314|UB|55.0|20240701
17315|UA|35.0|20240701
17315|UB|65.0|20240701
17340|UA|8.0|20240701
17340|UB|8.0|20240701
17360|UA|8.0|20240701
17360|UB|8.0|20240701
17380|UB|8.0|20240701
17380|UA|8.0|20240701
17999|UB|60.0|20240701
17999|UA|30.0|20240701
19000|UB|43.0|20240701
19000|UA|23.0|20240701
19001|UB|43.0|20240701
19001|UA|23.0|20240701
19020|UA|27.0|20240701
19020|UB|47.0|20240701
19030|UA|25.0|20240701
19030|UB|45.0|20240701
19081|UA|17.0|20240701
19081|UB|47.0|20240701
19082|UB|47.0|20240701
19082|UA|17.0|20240701
19083|UA|17.0|20240701
19083|UB|47.0|20240701
19084|UA|17.0|20240701
19084|UB|47.0|20240701
19085|UA|25.0|20240701
19085|UB|40.0|20240701
19086|UB|40.0|20240701
19086|UA|25.0|20240701
19100|UB|39.0|20240701
19100|UA|25.0|20240701
19101|UB|55.0|20240701
19101|UA|30.0|20240701
19110|UB|45.0|20240701
19110|UA|25.0|20240701
19112|UA|25.0|20240701
19112|UB|45.0|20240701
19120|UA|45.0|20240701
19120|UB|70.0|20240701
19125|UA|30.0|20240701
19125|UB|55.0|20240701
19126|UA|30.0|20240701
19126|UB|55.0|20240701
19260|UB|70.0|20240701
19260|UA|40.0|20240701
19271|UB|75.0|20240701
19271|UA|45.0|20240701
19272|UB|85.0|20240701
19272|UA|55.0|20240701
19281|UB|40.0|20240701
19281|UA|25.0|20240701
19282|UB|40.0|20240701
19282|UA|25.0|20240701
19283|UB|40.0|20240701
19283|UA|25.0|20240701
