SVC_CD|MODIFIER_1|FEE|ASOFDATE
11771|UA|30.0|20240401
11771|UB|50.0|20240401
11772|UB|50.0|20240401
11772|UA|30.0|20240401
11900|UA|4.0|20240401
11900|UB|4.0|20240401
11901|UA|4.0|20240401
11901|UB|4.0|20240401
11950|UA|4.0|20240401
11950|UB|4.0|20240401
11951|UA|4.0|20240401
11951|UB|4.0|20240401
11952|UA|4.0|20240401
11952|UB|4.0|20240401
11954|UB|4.0|20240401
11954|UA|4.0|20240401
11960|UB|4.0|20240401
11960|UA|4.0|20240401
11970|UB|39.0|20240401
11970|UA|9.0|20240401
11971|UB|39.0|20240401
11971|UA|9.0|20240401
11976|UA|12.0|20240401
11976|UB|42.0|20240401
11980|UB|40.0|20240401
11980|UA|14.0|20240401
11981|UB|40.0|20240401
11981|UA|14.0|20240401
11982|UA|14.0|20240401
11982|UB|40.0|20240401
11983|UA|14.0|20240401
11983|UB|40.0|20240401
12001|UB|32.0|20240401
12001|UA|12.0|20240401
12002|UB|32.0|20240401
12002|UA|12.0|20240401
12004|UB|32.0|20240401
12004|UA|12.0|20240401
12005|UB|35.0|20240401
12005|UA|15.0|20240401
12006|UB|35.0|20240401
12006|UA|15.0|20240401
12007|UB|35.0|20240401
12007|UA|15.0|20240401
12011|UB|38.0|20240401
12011|UA|18.0|20240401
12013|UA|18.0|20240401
12013|UB|38.0|20240401
12014|UA|18.0|20240401
12014|UB|38.0|20240401
12015|UB|38.0|20240401
12015|UA|18.0|20240401
12016|UA|21.0|20240401
12016|UB|41.0|20240401
12017|UB|41.0|20240401
12017|UA|21.0|20240401
12018|UB|41.0|20240401
12018|UA|21.0|20240401
12020|UB|50.0|20240401
12020|UA|20.0|20240401
12021|UA|20.0|20240401
12021|UB|50.0|20240401
12031|UB|35.0|20240401
12031|UA|15.0|20240401
12032|UA|15.0|20240401
12032|UB|35.0|20240401
12034|UB|35.0|20240401
12034|UA|15.0|20240401
12035|UB|38.0|20240401
12035|UA|18.0|20240401
12036|UB|38.0|20240401
12036|UA|18.0|20240401
12037|UB|38.0|20240401
12037|UA|18.0|20240401
12041|UB|37.0|20240401
12041|UA|17.0|20240401
12042|UA|17.0|20240401
12042|UB|37.0|20240401
12044|UB|37.0|20240401
12044|UA|17.0|20240401
12045|UA|19.0|20240401
12045|UB|39.0|20240401
12046|UB|39.0|20240401
12046|UA|19.0|20240401
12047|UB|39.0|20240401
12047|UA|19.0|20240401
12051|UA|21.0|20240401
12051|UB|41.0|20240401
12052|UA|21.0|20240401
12052|UB|41.0|20240401
12053|UB|41.0|20240401
12053|UA|21.0|20240401
12054|UB|41.0|20240401
12054|UA|21.0|20240401
12055|UA|25.0|20240401
12055|UB|45.0|20240401
12056|UB|45.0|20240401
12056|UA|25.0|20240401
12057|UA|25.0|20240401
12057|UB|45.0|20240401
13100|UA|21.0|20240401
13100|UB|41.0|20240401
13101|UA|21.0|20240401
13101|UB|41.0|20240401
13102|UB|41.0|20240401
13102|UA|21.0|20240401
13120|UA|21.0|20240401
13120|UB|41.0|20240401
13121|UA|21.0|20240401
13121|UB|41.0|20240401
13122|UB|41.0|20240401
13122|UA|21.0|20240401
13131|UA|23.0|20240401
13131|UB|43.0|20240401
13132|UA|23.0|20240401
13132|UB|43.0|20240401
13133|UA|23.0|20240401
13133|UB|43.0|20240401
13151|UA|25.0|20240401
13151|UB|45.0|20240401
13152|UB|45.0|20240401
13152|UA|25.0|20240401
13153|UA|25.0|20240401
13153|UB|45.0|20240401
13160|UA|35.0|20240401
13160|UB|60.0|20240401
14000|UB|47.0|20240401
14000|UA|27.0|20240401
14001|UA|27.0|20240401
14001|UB|47.0|20240401
14020|UB|47.0|20240401
14020|UA|27.0|20240401
14021|UA|27.0|20240401
14021|UB|47.0|20240401
14040|UB|49.0|20240401
14040|UA|29.0|20240401
14041|UB|51.0|20240401
14041|UA|31.0|20240401
14060|UA|30.0|20240401
14060|UB|50.0|20240401
14061|UB|50.0|20240401
14061|UA|30.0|20240401
14301|UB|64.0|20240401
14301|UA|34.0|20240401
14302|UB|64.0|20240401
14302|UA|34.0|20240401
14350|UB|65.0|20240401
14350|UA|35.0|20240401
15002|UB|45.0|20240401
15002|UA|15.0|20240401
15003|UA|15.0|20240401
15003|UB|45.0|20240401
15004|UA|15.0|20240401
15004|UB|45.0|20240401
15005|UA|15.0|20240401
15005|UB|45.0|20240401
15040|UB|65.0|20240401
15040|UA|35.0|20240401
15050|UA|20.0|20240401
15050|UB|50.0|20240401
15100|UA|20.0|20240401
15100|UB|50.0|20240401
15101|UA|20.0|20240401
15101|UB|50.0|20240401
15110|UA|20.0|20240401
15110|UB|50.0|20240401
15111|UB|50.0|20240401
15111|UA|20.0|20240401
15115|UA|20.0|20240401
15115|UB|50.0|20240401
15116|UB|50.0|20240401
15116|UA|20.0|20240401
15120|UB|50.0|20240401
15120|UA|20.0|20240401
15121|UB|50.0|20240401
15121|UA|20.0|20240401
15130|UB|50.0|20240401
15130|UA|20.0|20240401
15131|UB|45.0|20240401
15131|UA|15.0|20240401
15135|UB|50.0|20240401
15135|UA|20.0|20240401
15136|UB|45.0|20240401
15136|UA|15.0|20240401
15150|UB|60.0|20240401
15150|UA|30.0|20240401
15151|UB|60.0|20240401
15151|UA|30.0|20240401
15152|UB|60.0|20240401
15152|UA|30.0|20240401
15155|UB|60.0|20240401
15155|UA|30.0|20240401
15156|UA|30.0|20240401
15156|UB|60.0|20240401
15157|UB|60.0|20240401
15157|UA|30.0|20240401
15200|UA|30.0|20240401
15200|UB|60.0|20240401
15201|UA|30.0|20240401
15201|UB|60.0|20240401
15220|UB|60.0|20240401
15220|UA|30.0|20240401
15221|UB|60.0|20240401
15221|UA|30.0|20240401
15240|UB|60.0|20240401
15240|UA|30.0|20240401
15241|UB|60.0|20240401
15241|UA|30.0|20240401
15260|UB|60.0|20240401
15260|UA|30.0|20240401
15261|UA|30.0|20240401
15261|UB|60.0|20240401
15271|UA|20.0|20240401
15271|UB|50.0|20240401
15272|UB|50.0|20240401
15272|UA|20.0|20240401
15273|UA|20.0|20240401
15273|UB|50.0|20240401
15274|UA|20.0|20240401
15274|UB|50.0|20240401
15275|UB|50.0|20240401
15275|UA|20.0|20240401
15276|UA|20.0|20240401
15276|UB|50.0|20240401
15277|UB|65.0|20240401
15277|UA|35.0|20240401
15278|UB|65.0|20240401
15278|UA|35.0|20240401
15570|UA|30.0|20240401
15570|UB|60.0|20240401
15572|UB|60.0|20240401
15572|UA|30.0|20240401
15574|UA|30.0|20240401
15574|UB|60.0|20240401
15576|UA|30.0|20240401
15576|UB|60.0|20240401
15600|UB|60.0|20240401
15600|UA|30.0|20240401
15610|UB|60.0|20240401
15610|UA|30.0|20240401
15620|UA|30.0|20240401
15620|UB|60.0|20240401
15630|UA|30.0|20240401
15630|UB|60.0|20240401
15650|UA|30.0|20240401
15650|UB|60.0|20240401
15730|UB|55.0|20240401
15730|UA|25.0|20240401
15731|UA|30.0|20240401
15731|UB|60.0|20240401
15733|UB|60.0|20240401
15733|UA|30.0|20240401
15734|UB|60.0|20240401
15734|UA|30.0|20240401
15736|UA|30.0|20240401
15736|UB|60.0|20240401
15738|UA|30.0|20240401
15738|UB|60.0|20240401
15740|UA|30.0|20240401
15740|UB|60.0|20240401
15750|UA|30.0|20240401
15750|UB|60.0|20240401
15756|UB|60.0|20240401
15756|UA|30.0|20240401
15757|UA|30.0|20240401
15757|UB|60.0|20240401
15758|UA|30.0|20240401
15758|UB|60.0|20240401
15760|UA|30.0|20240401
15760|UB|60.0|20240401
15769|UA|30.0|20240401
15769|UB|60.0|20240401
15770|UB|60.0|20240401
15770|UA|30.0|20240401
15771|UB|60.0|20240401
15771|UA|30.0|20240401
15772|UB|60.0|20240401
15772|UA|30.0|20240401
15773|UA|30.0|20240401
15773|UB|60.0|20240401
15774|UA|30.0|20240401
15774|UB|60.0|20240401
15777|UB|60.0|20240401
15777|UA|30.0|20240401
15778|UB|65.0|20240401
15778|UA|35.0|20240401
15780|UA|12.0|20240401
15780|UB|32.0|20240401
15781|UB|32.0|20240401
15781|UA|12.0|20240401
15782|UA|12.0|20240401
15782|UB|32.0|20240401
15783|UA|12.0|20240401
15783|UB|32.0|20240401
15786|UB|32.0|20240401
15786|UA|12.0|20240401
15787|UA|12.0|20240401
15787|UB|32.0|20240401
15788|UB|32.0|20240401
15788|UA|12.0|20240401
15789|UA|12.0|20240401
15789|UB|32.0|20240401
15792|UA|12.0|20240401
15792|UB|32.0|20240401
15793|UA|12.0|20240401
15793|UB|32.0|20240401
15820|UB|20.0|20240401
15820|UA|8.0|20240401
15821|UA|8.0|20240401
15821|UB|20.0|20240401
15822|UA|8.0|20240401
15822|UB|20.0|20240401
15823|UA|8.0|20240401
15823|UB|20.0|20240401
15828|UB|24.0|20240401
15828|UA|12.0|20240401
15829|UB|110.0|20240401
15829|UA|80.0|20240401
15832|UA|30.0|20240401
15832|UB|60.0|20240401
15833|UB|60.0|20240401
15833|UA|30.0|20240401
15834|UB|60.0|20240401
15834|UA|30.0|20240401
15835|UB|60.0|20240401
15835|UA|30.0|20240401
15836|UB|60.0|20240401
15836|UA|30.0|20240401
15837|UB|60.0|20240401
15837|UA|30.0|20240401
15838|UB|60.0|20240401
15838|UA|30.0|20240401
15839|UA|30.0|20240401
15839|UB|60.0|20240401
15840|UA|80.0|20240401
15840|UB|110.0|20240401
15841|UA|80.0|20240401
15841|UB|110.0|20240401
15842|UB|110.0|20240401
15842|UA|80.0|20240401
15845|UA|80.0|20240401
15845|UB|110.0|20240401
15850|UB|21.0|20240401
15850|UA|5.0|20240401
15851|UB|21.0|20240401
15851|UA|5.0|20240401
15852|UB|21.0|20240401
15852|UA|5.0|20240401
15860|UA|22.0|20240401
15860|UB|52.0|20240401
15876|UB|36.0|20240401
15876|UA|16.0|20240401
15878|UB|36.0|20240401
15878|UA|16.0|20240401
15920|UA|25.0|20240401
15920|UB|55.0|20240401
15922|UA|25.0|20240401
15922|UB|55.0|20240401
15931|UB|55.0|20240401
15931|UA|25.0|20240401
15933|UB|60.0|20240401
15933|UA|30.0|20240401
15934|UA|30.0|20240401
15934|UB|60.0|20240401
15935|UA|35.0|20240401
15935|UB|65.0|20240401
15936|UA|35.0|20240401
15936|UB|65.0|20240401
15937|UB|70.0|20240401
15937|UA|40.0|20240401
15940|UB|60.0|20240401
15940|UA|30.0|20240401
15941|UA|35.0|20240401
15941|UB|65.0|20240401
15944|UB|65.0|20240401
